id,subset,key,smiles,formula,level,mwt,nH,nC,nCl,E,H,S,G,dE,dH,dS,dG,zpe,homo,lumo,gap,Mu,alpha,tMu,rotA,rotB,rotC
4-0801,polyCl,NSSALMYRZQOOIN-UHFFFAOYSA-N,c1c(Cl)c2c(c3c1c(Cl)c1c(c3)cc(c3c1c(Cl)c(Cl)cc3Cl)Cl)c(Cl)c(c1c2cc(c(c1)Cl)Cl)Cl,C26H6Cl10,xtb2,672.864,6,26,10,-104.31789565534,-104.057395982345,0.000315715526,-104.151526566503,10.506042066624,10.344684585589,0.001899618162,9.778313429417,0.227731382805,-10.6442,-8.8212,1.823031339413,0.909,391.485077,-0.213 -0.286 0.030,0.004362182,0.001068485,0.0009002217
4-0801,polyCl,NSSALMYRZQOOIN-UHFFFAOYSA-N,c1c(Cl)c2c(c3c1c(Cl)c1c(c3)cc(c3c1c(Cl)c(Cl)cc3Cl)Cl)c(Cl)c(c1c2cc(c(c1)Cl)Cl)Cl,C26H6Cl10,r2scan,672.864,6,26,10,-5595.969015789295,-5595.7022897694,0.0003013026,-5595.7921231451,8.207834521687,8.0402486814,0.002040607,7.4318414395,0.2351148935,-5.6738,-3.5639,2.1099,0.7296,548.30726,-0.16350 -0.23191 0.04333,0.004244,0.001061,0.000899
4-0801,polyCl,NSSALMYRZQOOIN-UHFFFAOYSA-N,c1c(Cl)c2c(c3c1c(Cl)c1c(c3)cc(c3c1c(Cl)c(Cl)cc3Cl)Cl)c(Cl)c(c1c2cc(c(c1)Cl)Cl)Cl,C26H6Cl10,d4tzvp,672.864,6,26,10,-5597.379798029192,-5597.1130720093,0.0003013026,-5597.202905385,8.133481066994,7.9658952271,0.002040607,7.3574879858,0.2351148935,-8.1797,-1.2755,6.9042,0.85323,499.75439,-0.20225 -0.26737 0.01702,0.004244,0.001061,0.000899
4-0802,polyCl,NSSHBKPVFQMMMX-UHFFFAOYSA-N,c1ccc2c(c1Cl)c1cc3ccc4c(c3cc1cc2)c1c(Cl)ccc(c1cc4)Cl,C26H13Cl3,xtb2,431.749,13,26,3,-75.997384436799,-75.678787530027,0.000244486475,-75.751681172636,10.808827445258,10.589372730446,0.001852516441,10.037044952352,0.295360178345,-10.147,-7.873,2.274067822381,1.748,304.297194,0.429 -0.225 -0.488,0.01140085,0.002448044,0.002171475
4-0802,polyCl,NSSHBKPVFQMMMX-UHFFFAOYSA-N,c1ccc2c(c1Cl)c1cc3ccc4c(c3cc1cc2)c1c(Cl)ccc(c1cc4)Cl,C26H13Cl3,r2scan,431.749,13,26,3,-2378.953754992047,-2378.6276112765,0.0002352675,-2378.6977562742,8.509624943815,8.2826214081,0.0019882595,7.6898216481,0.3037679521,-5.3011,-2.7816,2.5195,1.57958,398.01722,0.35409 -0.25961 -0.43979,0.011097,0.002392,0.002129
4-0802,polyCl,NSSHBKPVFQMMMX-UHFFFAOYSA-N,c1ccc2c(c1Cl)c1cc3ccc4c(c3cc1cc2)c1c(Cl)ccc(c1cc4)Cl,C26H13Cl3,d4tzvp,431.749,13,26,3,-2380.112572308239,-2379.7864285927,0.0002352675,-2379.8565735904,8.397187081721,8.1701835459,0.0019882595,7.5773837872,0.3037679521,-7.7757,-0.4303,7.3454,1.57218,374.95151,0.31465 -0.29056 -0.44627,0.011097,0.002392,0.002129
4-0803,polyCl,NTTGUJKYWGBFOS-UHFFFAOYSA-N,Clc1c(Cl)cc2c(c1Cl)c1c2cc2c(c1)cc1c(c2)c2c1c(Cl)c(c(c2Cl)Cl)Cl,C22H5Cl7,xtb2,517.453,5,22,7,-81.452616809787,-81.238748223075,0.000270866304,-81.319507011755,8.65500687535,8.521396253558,0.001515189584,8.069642478071,0.187892021901,-10.5997,-8.5176,2.082136973595,1.176,303.319219,-0.137 -0.442 -0.000,0.01012202,0.001109146,0.0009996109
4-0803,polyCl,NTTGUJKYWGBFOS-UHFFFAOYSA-N,Clc1c(Cl)cc2c(c1Cl)c1c2cc2c(c1)cc1c(c2)c2c1c(Cl)c(c(c2Cl)Cl)Cl,C22H5Cl7,r2scan,517.453,5,22,7,-4062.320712280468,-4062.1038612001,0.0002624264,-4062.1821036282,6.727646912976,6.5910521685,0.0016273154,6.1058678665,0.1911929955,-5.504,-3.2228,2.2812,1.14995,463.42121,-0.08125 -0.44506 -0.00002,0.009995,0.001104,0.000994
4-0803,polyCl,NTTGUJKYWGBFOS-UHFFFAOYSA-N,Clc1c(Cl)cc2c(c1Cl)c1c2cc2c(c1)cc1c(c2)c2c1c(Cl)c(c(c2Cl)Cl)Cl,C22H5Cl7,d4tzvp,517.453,5,22,7,-4063.451113004555,-4063.2342619242,0.0002624264,-4063.3125043523,6.657985869569,6.5213911254,0.0016273154,6.0362068239,0.1911929955,-8.0177,-0.7508,7.2669,1.19761,412.75574,-0.06538 -0.46661 0.00001,0.009995,0.001104,0.000994
4-0804,polyCl,NTVYNJURSKLJOM-UHFFFAOYSA-N,Clc1c2cc(Cl)c3c(c2cc2c1c1c(Cl)cc4c(c1c(c2Cl)Cl)c(Cl)ccc4Cl)ccc(c3)Cl,C26H8Cl8,xtb2,603.974,8,26,8,-96.22875455878,-95.951857442905,0.000295516586,-96.039965712934,10.594985712114,10.417230788199,0.00188600831,9.85491740922,0.246804473019,-10.5225,-8.6301,1.892386218126,1.884,366.33904,0.593 0.405 0.186,0.005263089,0.001430351,0.001180371
4-0804,polyCl,NTVYNJURSKLJOM-UHFFFAOYSA-N,Clc1c2cc(Cl)c3c(c2cc2c1c1c(Cl)cc4c(c1c(c2Cl)Cl)c(Cl)ccc4Cl)ccc(c3)Cl,C26H8Cl8,r2scan,603.974,8,26,8,-4676.825461415926,-4676.5420713166,0.000282777,-4676.6263812776,8.297723353854,8.1134734342,0.002025309,7.509627309,0.2543649778,-5.63,-3.3948,2.2352,1.94158,501.38013,0.57437 0.45393 0.21803,0.005179,0.001415,0.001174
4-0804,polyCl,NTVYNJURSKLJOM-UHFFFAOYSA-N,Clc1c2cc(Cl)c3c(c2cc2c1c1c(Cl)cc4c(c1c(c2Cl)Cl)c(Cl)ccc4Cl)ccc(c3)Cl,C26H8Cl8,d4tzvp,603.974,8,26,8,-4678.162618532291,-4677.879228433001,0.000282777,-4677.963538394,8.210853494573,8.0266035752,0.002025309,7.4227574508,0.2543649778,-8.1663,-1.1254,7.0409,2.27375,462.76133,0.73247 0.46488 0.21815,0.005179,0.001415,0.001174
4-0805,polyCl,NUAVJTYZXHFBPM-UHFFFAOYSA-N,c1cc2cc(Cl)c(cc2c2-c3c(-c12)c(Cl)c(c1c3cc(Cl)cc1)Cl)Cl,C20H7Cl5,xtb2,424.541,7,20,5,-69.129275075613,-68.911402540598,0.000239904375,-68.982930029947,8.096342625956,7.954006999101,0.001405936465,7.534827041005,0.195941163907,-10.2585,-8.7282,1.530264166893,1.431,263.429931,0.053 -0.561 0.000,0.007168437,0.003065212,0.002147111
4-0805,polyCl,NUAVJTYZXHFBPM-UHFFFAOYSA-N,c1cc2cc(Cl)c(cc2c2-c3c(-c12)c(Cl)c(c1c3cc(Cl)cc1)Cl)Cl,C20H7Cl5,r2scan,424.541,7,20,5,-3067.029135993346,-3066.807550791,0.0002338982,-3066.8772875497,6.333946005926,6.1878961786,0.0015086076,5.7381046584,0.1998738143,-5.2118,-3.4817,1.7301,1.56771,346.61872,0.00827 -0.61672 0.00006,0.00708,0.003041,0.002127
4-0805,polyCl,NUAVJTYZXHFBPM-UHFFFAOYSA-N,c1cc2cc(Cl)c(cc2c2-c3c(-c12)c(Cl)c(c1c3cc(Cl)cc1)Cl)Cl,C20H7Cl5,d4tzvp,424.541,7,20,5,-3068.011827096709,-3067.7902418944,0.0002338982,-3067.8599786531004,6.258873801769,6.1128239746,0.0015086076,5.6630324551,0.1998738143,-7.6821,-1.0498,6.6323,1.67945,324.85384,-0.00574 -0.66071 0.00007,0.00708,0.003041,0.002127
4-0806,polyCl,NUKOCXNYICSSGB-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1)c1-c3c(-c1cc2Cl)c1c(Cl)ccc(c1c(c3Cl)Cl)Cl,C20H4Cl8,xtb2,527.876,4,20,8,-81.259495078795,-81.066394110365,0.000268055553,-81.146314873625,7.959435516063,7.841871455793,0.001428498475,7.415964634625,0.167303544656,-10.455,-9.0387,1.41629764283,3.155,301.071231,1.182 0.380 0.000,0.006160817,0.002095469,0.001563633
4-0806,polyCl,NUKOCXNYICSSGB-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1)c1-c3c(-c1cc2Cl)c1c(Cl)ccc(c1c(c3Cl)Cl)Cl,C20H4Cl8,r2scan,527.876,4,20,8,-4445.732985920163,-4445.5367380431,0.0002612279,-4445.6146231352,6.187631124439,6.0669186223,0.0015320133,5.6101486384,0.1707514257,-5.3678,-3.7407,1.6271,2.99735,398.22156,1.10595 0.40876 0.01878,0.00603,0.002075,0.001552
4-0806,polyCl,NUKOCXNYICSSGB-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1)c1-c3c(-c1cc2Cl)c1c(Cl)ccc(c1c(c3Cl)Cl)Cl,C20H4Cl8,d4tzvp,527.876,4,20,8,-4446.824512581227,-4446.6282647041,0.0002612279,-4446.7061497962,6.129731399567,6.0090188977,0.0015320133,5.5522489142,0.1707514257,-7.8332,-1.3652,6.468,3.4274,370.13121,1.27453 0.43966 0.02228,0.00603,0.002075,0.001552
4-0807,polyCl,NUPKHQAWLIPIGF-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)cc1c(c2Cl)c(Cl)c2c(c1)c(Cl)c(c1c2cccc1Cl)Cl,C22H6Cl8,xtb2,553.914,6,22,8,-86.620414477861,-86.39165344613,0.000276348206,-86.474046663781,8.946796644527,8.803014634476,0.001609488128,8.323145748109,0.201609511558,-10.4386,-8.9732,1.465320932928,1.049,326.761861,0.079 0.234 0.331,0.006834247,0.001675889,0.001362786
4-0807,polyCl,NUPKHQAWLIPIGF-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)cc1c(c2Cl)c(Cl)c2c(c1)c(Cl)c(c1c2cccc1Cl)Cl,C22H6Cl8,r2scan,553.914,6,22,8,-4523.193030109025,-4522.9588824719,0.0002645711,-4523.0377643569,6.988699767395,6.8395294271,0.0017293863,6.3239126909,0.2079497391,-5.4761,-3.8366,1.6395,0.97592,443.57669,-0.00710 0.15828 0.34974,0.006666,0.001664,0.001358
4-0807,polyCl,NUPKHQAWLIPIGF-UHFFFAOYSA-N,c1c(Cl)c(Cl)c2c(c1Cl)cc1c(c2Cl)c(Cl)c2c(c1)c(Cl)c(c1c2cccc1Cl)Cl,C22H6Cl8,d4tzvp,553.914,6,22,8,-4524.370088078464,-4524.135940441401,0.0002645711,-4524.2148223264,6.919625926557,6.7704555866,0.0017293863,6.254838851,0.2079497391,-7.9295,-1.6356,6.2939,1.01343,411.83285,-0.07911 0.11174 0.37446,0.006666,0.001664,0.001358
4-0808,polyCl,NUSMELKIYZPYIN-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)ccc1c2c(Cl)c(Cl)cc1,C22H12Cl2,xtb2,347.244,12,22,2,-62.3572826148,-62.078373363459,0.000216874395,-62.143034464371,9.217919007616,9.023988777955,0.001567535563,8.556628048815,0.259673395801,-10.1855,-7.6624,2.523091910957,2.698,252.252086,-0.041 1.028 0.259,0.0126723,0.004524672,0.003379894
4-0808,polyCl,NUSMELKIYZPYIN-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)ccc1c2c(Cl)c(Cl)cc1,C22H12Cl2,r2scan,347.244,12,22,2,-1765.77534639414,-1765.490150359,0.0002093568,-1765.5525701013,7.271345669118,7.071126931,0.0016831298,6.5693016463,0.2666352798,-5.3762,-2.5232,2.853,2.39999,318.91006,-0.01783 0.90346 0.27381,0.012574,0.004444,0.003333
4-0808,polyCl,NUSMELKIYZPYIN-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2c(c1)ccc1c2c(Cl)c(Cl)cc1,C22H12Cl2,d4tzvp,347.244,12,22,2,-1766.741908813201,-1766.4567127781,0.0002093568,-1766.5191325204,7.175102434735,6.9748836965,0.0016831298,6.473058413,0.2666352798,-7.9049,-0.1139,7.791,2.49145,303.76392,0.03861 0.93824 0.28107,0.012574,0.004444,0.003333
4-0809,polyCl,NVERMSJNRVGIPG-UHFFFAOYSA-N,c1c2-c3c(-c2c2c(c1Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c1c(c3Cl)c(Cl)c(cc1Cl)Cl,C20H2Cl10,xtb2,596.766,2,20,10,-89.345075245023,-89.168598987265,0.000288183662,-89.254520946214,7.866930940241,7.765991590643,0.001442179158,7.336005873842,0.147950684539,-10.7341,-8.9754,1.758695038343,1.015,326.089719,-0.365 0.158 -0.028,0.005516835,0.00163345,0.001275708
4-0809,polyCl,NVERMSJNRVGIPG-UHFFFAOYSA-N,c1c2-c3c(-c2c2c(c1Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c1c(c3Cl)c(Cl)c(cc1Cl)Cl,C20H2Cl10,r2scan,596.766,2,20,10,-5364.876061845897,-5364.6957490381,0.0002754286,-5364.7778680889,6.097263844637,5.9924864117,0.0015516362,5.5298658551,0.1527863248,-5.7901,-3.6316,2.1585,0.298,439.14949,-0.06880 0.08809 -0.03538,0.005417,0.001625,0.001284
4-0809,polyCl,NVERMSJNRVGIPG-UHFFFAOYSA-N,c1c2-c3c(-c2c2c(c1Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c1c(c3Cl)c(Cl)c(cc1Cl)Cl,C20H2Cl10,d4tzvp,596.766,2,20,10,-5366.040886946965,-5365.8605741392,0.0002754286,-5365.94269319,6.051553840825,5.9467764084,0.0015516362,5.484155852,0.1527863248,-8.3691,-1.282,7.0871,0.37313,402.66009,-0.07513 0.11616 -0.04912,0.005417,0.001625,0.001284
4-0810,polyCl,NWILSUZNJCHZTP-UHFFFAOYSA-N,c1cc(Cl)c2c(c1)c1-c3c(Cl)c(Cl)c(c4c3c(-c1c1c2cc(c(c1)Cl)Cl)c(Cl)cc4)Cl,C24H7Cl7,xtb2,543.491,7,24,7,-86.882097712696,-86.631324062755,0.000273475071,-86.712860655203,9.710929507657,9.549855936156,0.001701863123,9.042445444847,0.223888426919,-10.5799,-8.9875,1.592360389507,3.051,331.445065,-0.929 0.639 -0.413,0.004844693,0.002263127,0.001681628
4-0810,polyCl,NWILSUZNJCHZTP-UHFFFAOYSA-N,c1cc(Cl)c2c(c1)c1-c3c(Cl)c(Cl)c(c4c3c(-c1c1c2cc(c(c1)Cl)Cl)c(Cl)cc4)Cl,C24H7Cl7,r2scan,543.491,7,24,7,-4139.853590213401,-4139.5968693092,0.0002612862,-4139.6747717911,7.601549300003,7.4345266536,0.0018291718,6.8891588602,0.2308118686,-5.6746,-3.7538,1.9208,3.1668,423.13696,-0.96287 0.69061 -0.38493,0.004748,0.002242,0.00168
4-0810,polyCl,NWILSUZNJCHZTP-UHFFFAOYSA-N,c1cc(Cl)c2c(c1)c1-c3c(Cl)c(Cl)c(c4c3c(-c1c1c2cc(c(c1)Cl)Cl)c(Cl)cc4)Cl,C24H7Cl7,d4tzvp,543.491,7,24,7,-4141.071659249482,-4140.8149383453,0.0002612862,-4140.8928408272,7.52285114425,7.3558284981,0.0018291718,6.8104607054,0.2308118686,-8.2463,-1.5277,6.7186,3.25319,396.48763,-0.96630 0.72619 -0.42071,0.004748,0.002242,0.00168
4-0811,polyCl,NWRDVCNKLMDSEN-UHFFFAOYSA-N,Clc1ccc2c(c1)cc(c1c2ccc2c1ccc1c2c(Cl)cc2c1cc(cc2)Cl)Cl,C26H12Cl4,xtb2,466.194,12,26,4,-80.054051593457,-79.743309924623,0.000257385173,-79.820049313953,10.776452230891,10.564852754017,0.001856522139,10.011330676983,0.285964990448,-10.3978,-8.0706,2.327190823123,1.756,316.441775,0.301 -0.564 -0.263,0.009809741,0.001668078,0.001475978
4-0811,polyCl,NWRDVCNKLMDSEN-UHFFFAOYSA-N,Clc1ccc2c(c1)cc(c1c2ccc2c1ccc1c2c(Cl)cc2c1cc(cc2)Cl)Cl,C26H12Cl4,r2scan,466.194,12,26,4,-2838.542815400845,-2838.2251748562,0.0002479556,-2838.2991028051,8.481963749845,8.263463385,0.0019924832,7.6694043105,0.2936129514,-5.5872,-2.8108,2.7764,1.79255,430.04449,0.29559 -0.57219 -0.28735,0.009455,0.001652,0.001464
4-0811,polyCl,NWRDVCNKLMDSEN-UHFFFAOYSA-N,Clc1ccc2c(c1)cc(c1c2ccc2c1ccc1c2c(Cl)cc2c1cc(cc2)Cl)Cl,C26H12Cl4,d4tzvp,466.194,12,26,4,-2839.73867917987,-2839.4210386353,0.0002479556,-2839.4949665842,8.376017991112,8.1575176263,0.0019924832,7.563458553,0.2936129514,-8.1066,-0.4047,7.7019,1.82524,402.66736,0.30716 -0.58204 -0.28728,0.009455,0.001652,0.001464
4-0812,polyCl,NYAKYIRSQOTZPR-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1Cl)c1ccccc1c1c3cccc1Cl,C20H10Cl2,xtb2,321.206,10,20,2,-56.978001009674,-56.734965585818,0.000207784842,-56.796916636363,8.212195673092,8.044697157396,0.00138734281,7.631060897479,0.225211133023,-9.9377,-8.1227,1.815016064799,2.035,226.140456,-0.352 0.684 -0.220,0.01393175,0.005934381,0.004207429
4-0812,polyCl,NYAKYIRSQOTZPR-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1Cl)c1ccccc1c1c3cccc1Cl,C20H10Cl2,r2scan,321.206,10,20,2,-1688.285623586662,-1688.037694952,0.0002020003,-1688.0979213272,6.440598407546,6.268205148,0.0014897701,5.8240300414,0.2305038808,-5.0399,-2.9612,2.0787,1.91593,283.29715,-0.22517 0.68394 -0.22292,0.013793,0.005853,0.004149
4-0812,polyCl,NYAKYIRSQOTZPR-UHFFFAOYSA-N,c1ccc2-c3c(-c2c1Cl)c1ccccc1c1c3cccc1Cl,C20H10Cl2,d4tzvp,321.206,10,20,2,-1689.164688874506,-1688.9167602398,0.0002020003,-1688.976986615,6.353563466286,6.1811702066,0.0014897701,5.736995101,0.2305038808,-7.5259,-0.4897,7.0362,2.00839,270.79726,-0.19293 0.73262 -0.22445,0.013793,0.005853,0.004149
4-0813,polyCl,NYEOUVJRRLUBRQ-UHFFFAOYSA-N,c1cc(Cl)c2c3c1-c1cc(Cl)c4c(c1-c3cc1c2cc(Cl)cc1Cl)c(Cl)c(c(c4)Cl)Cl,C24H7Cl7,xtb2,543.491,7,24,7,-86.892654730674,-86.642088638162,0.000273984045,-86.723776981094,9.721486525635,9.560620511563,0.001701354149,9.053361770738,0.223621463152,-10.6596,-8.7684,1.891149352924,2.896,331.35074,0.196 -1.118 -0.099,0.005218202,0.002019943,0.001491389
4-0813,polyCl,NYEOUVJRRLUBRQ-UHFFFAOYSA-N,c1cc(Cl)c2c3c1-c1cc(Cl)c4c(c1-c3cc1c2cc(Cl)cc1Cl)c(Cl)c(c(c4)Cl)Cl,C24H7Cl7,r2scan,543.491,7,24,7,-4139.867687854081,-4139.6112626962,0.0002631994,-4139.6897356021,7.615646940683,7.4489200406,0.0018272586,6.9041226712,0.2303902644,-5.7689,-3.5267,2.2422,2.49683,439.09988,0.03836 -0.97809 -0.08250,0.005131,0.001991,0.001472
4-0813,polyCl,NYEOUVJRRLUBRQ-UHFFFAOYSA-N,c1cc(Cl)c2c3c1-c1cc(Cl)c4c(c1-c3cc1c2cc(Cl)cc1Cl)c(Cl)c(c(c4)Cl)Cl,C24H7Cl7,d4tzvp,543.491,7,24,7,-4141.084867681719,-4140.828442523801,0.0002631994,-4140.9069154297,7.536059576487,7.3693326766,0.0018272586,6.8245353079,0.2303902644,-8.3503,-1.3093,7.041,2.66913,407.88312,-0.05393 -1.04452 -0.09364,0.005131,0.001991,0.001472
4-0814,polyCl,NYGDZPRQWDYANH-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1Cl)cc(c1c2cc2c(c1)cc1c(c2)c2ccccc2cc1Cl)Cl,C26H11Cl5,xtb2,500.639,11,26,5,-84.100135711737,-83.797936303913,0.000268542134,-83.878002141203,10.733493978146,10.530436762282,0.001862269574,9.975201087547,0.275975354557,-10.2853,-8.4244,1.860909468041,3.463,329.145094,1.117 -0.777 0.072,0.006979795,0.001683182,0.001371549
4-0814,polyCl,NYGDZPRQWDYANH-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1Cl)cc(c1c2cc2c(c1)cc1c(c2)c2ccccc2cc1Cl)Cl,C26H11Cl5,r2scan,500.639,11,26,5,-3298.121764065184,-3297.812832022,0.0002581279,-3297.8897928659,8.444190811416,8.234398948,0.0019992227,7.6383305028,0.2835116938,-5.3776,-3.2917,2.0859,3.33093,461.75192,1.02721 -0.80948 0.08299,0.006853,0.001668,0.00136
4-0814,polyCl,NYGDZPRQWDYANH-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1Cl)cc(c1c2cc2c(c1)cc1c(c2)c2ccccc2cc1Cl)Cl,C26H11Cl5,d4tzvp,500.639,11,26,5,-3299.351737583551,-3299.0428055404,0.0002581279,-3299.1197663843,8.341800432553,8.1320085692,0.0019992227,7.5359401251,0.2835116938,-7.7939,-0.9856,6.8083,3.27697,427.61381,0.97372 -0.84110 0.08093,0.006853,0.001668,0.00136
4-0815,polyCl,NYPMGBGDAITWKM-UHFFFAOYSA-N,c1cc(Cl)c2-c3c4c(-c2c1Cl)cc(Cl)c1c4c2c(c3Cl)cccc2cc1Cl,C22H7Cl5,xtb2,448.563,7,22,5,-73.510097881107,-73.277839328772,0.000238665234,-73.348997368382,8.89057268872,8.738572101305,0.001513581862,8.28729766807,0.210113039698,-10.442,-8.6898,1.752140902015,2.333,283.939141,0.399 -0.827 0.008,0.006044865,0.004198774,0.002486335
4-0815,polyCl,NYPMGBGDAITWKM-UHFFFAOYSA-N,c1cc(Cl)c2-c3c4c(-c2c1Cl)cc(Cl)c1c4c2c(c3Cl)cccc2cc1Cl,C22H7Cl5,r2scan,448.563,7,22,5,-3143.320471700867,-3143.0833068337,0.0002314351,-3143.1523091985,6.960849538911,6.8039410077,0.0016244831,6.3196011738,0.2156026529,-5.5835,-3.4542,2.1293,2.37128,361.42354,0.32709 -0.87340 0.02266,0.00596,0.004139,0.002479
4-0815,polyCl,NYPMGBGDAITWKM-UHFFFAOYSA-N,c1cc(Cl)c2-c3c4c(-c2c1Cl)cc(Cl)c1c4c2c(c3Cl)cccc2cc1Cl,C22H7Cl5,d4tzvp,448.563,7,22,5,-3144.379039036181,-3144.1418741690004,0.0002314351,-3144.2108765338003,6.880463825675,6.7235552946,0.0016244831,6.2392154614,0.2156026529,-8.0092,-1.2687,6.7405,2.49176,343.21695,0.29375 -0.93483 0.02855,0.00596,0.004139,0.002479
4-0816,polyCl,NYQQSCVEFDQYFE-UHFFFAOYSA-N,Clc1c2c(Cl)c3c(Cl)c4cc(Cl)c(c(c4c(c3c(c2c2c(c1Cl)c(Cl)cc1c2c(Cl)c(Cl)c(c1Cl)Cl)Cl)Cl)Cl)Cl,C26H2Cl14,xtb2,810.644,2,26,14,-120.479845856017,-120.25328439988,0.000353135583,-120.358571773894,10.311822783201,10.184403519024,0.001929815689,9.609028970064,0.188463633427,-10.6481,-9.3646,1.28347353781,0.664,442.314575,0.130 -0.220 0.053,0.002441728,0.001186746,0.0008556863
4-0816,polyCl,NYQQSCVEFDQYFE-UHFFFAOYSA-N,Clc1c2c(Cl)c3c(Cl)c4cc(Cl)c(c(c4c(c3c(c2c2c(c1Cl)c(Cl)cc1c2c(Cl)c(Cl)c(c1Cl)Cl)Cl)Cl)Cl)Cl,C26H2Cl14,r2scan,810.644,2,26,14,-7434.228016417674,-7433.9962182776,0.0003350646,-7434.0961177852,7.999948738993,7.8672907784,0.0020744922,7.2487806056,0.1951040825,-5.6351,-4.1867,1.4484,0.42403,594.60387,0.15779 -0.04235 0.03376,0.002407,0.001154,0.000853
4-0816,polyCl,NYQQSCVEFDQYFE-UHFFFAOYSA-N,Clc1c2c(Cl)c3c(Cl)c4cc(Cl)c(c(c4c(c3c(c2c2c(c1Cl)c(Cl)cc1c2c(Cl)c(Cl)c(c1Cl)Cl)Cl)Cl)Cl)Cl,C26H2Cl14,d4tzvp,810.644,2,26,14,-7435.779939559841,-7435.5481414197,0.0003350646,-7435.6480409273,7.944518748684,7.8118607887,0.0020744922,7.1933506161,0.1951040825,-8.0739,-2.0655,6.0084,0.55837,547.32971,0.18827 -0.10591 0.03994,0.002407,0.001154,0.000853
4-0817,polyCl,NYWQQBWSGLPIGM-UHFFFAOYSA-N,c1cc(Cl)c2c3c1-c1c4c(Cl)cc(c(c4c(cc1-c3c(c1c2c(Cl)cc(c1Cl)Cl)Cl)Cl)Cl)Cl,C24H5Cl9,xtb2,612.381,5,24,9,-94.959445714624,-94.725924046976,0.000292026137,-94.812991639637,9.610192767535,9.466371178327,0.001717120849,8.954411595909,0.204042612516,-10.6221,-9.0091,1.612931496292,1.965,356.549398,0.371 0.674 -0.079,0.004931471,0.001522043,0.001223536
4-0817,polyCl,NYWQQBWSGLPIGM-UHFFFAOYSA-N,c1cc(Cl)c2c3c1-c1c4c(Cl)cc(c(c4c(cc1-c3c(c1c2c(Cl)cc(c1Cl)Cl)Cl)Cl)Cl)Cl,C24H5Cl9,r2scan,612.381,5,24,9,-5058.975651853518,-5058.7367966487,0.0002795882,-5058.8201558701,7.490167734583,7.3410107875,0.0018446934,6.7910152022,0.2103501341,-5.7335,-3.7845,1.949,1.86764,477.34179,0.19475 0.70442 -0.07584,0.004842,0.0015,0.001223
4-0817,polyCl,NYWQQBWSGLPIGM-UHFFFAOYSA-N,c1cc(Cl)c2c3c1-c1c4c(Cl)cc(c(c4c(cc1-c3c(c1c2c(Cl)cc(c1Cl)Cl)Cl)Cl)Cl)Cl,C24H5Cl9,d4tzvp,612.381,5,24,9,-5060.264137710351,-5060.0252825056,0.0002795882,-5060.108641727001,7.420777680639,7.271620734,0.0018446934,6.7216251492,0.2103501341,-8.3715,-1.5865,6.785,1.9129,440.55664,0.09065 0.74316 -0.07660,0.004842,0.0015,0.001223
4-0818,polyCl,NZCDTWHVHZDSLC-UHFFFAOYSA-N,c1c2c(cc(c(c2)Cl)Cl)c(c2-c3c4c(-c12)cc(Cl)c(c4c1c(c3Cl)c(Cl)cc(c1Cl)Cl)Cl)Cl,C24H5Cl9,xtb2,612.381,5,24,9,-94.970472515632,-94.737011615588,0.000293018483,-94.824375076239,9.621219568543,9.477458746939,0.001716128503,8.965795032511,0.203910447905,-10.684,-8.821,1.862958700741,0.7,356.629031,0.054 -0.266 0.042,0.004673482,0.001453684,0.001143502
4-0818,polyCl,NZCDTWHVHZDSLC-UHFFFAOYSA-N,c1c2c(cc(c(c2)Cl)Cl)c(c2-c3c4c(-c12)cc(Cl)c(c4c1c(c3Cl)c(Cl)cc(c1Cl)Cl)Cl)Cl,C24H5Cl9,r2scan,612.381,5,24,9,-5058.993530527123,-5058.7547085385,0.0002799978,-5058.8381898815,7.508046408188,7.3589226773,0.0018442838,6.8090492136,0.2103077697,-5.7702,-3.5342,2.236,0.72965,493.55174,0.01296 -0.27926 0.06516,0.004606,0.001443,0.00114
